facility_id,timestamp,electricity_kwh,water_liters,hvac_kwh,lighting_kwh,solar_generation_kwh,power_factor,temperature,humidity
FAC-005,2026-07-09 03:00:00,317.51,819.9,172.91,77.81,0.0,0.98,17.8,58.3
FAC-005,2026-07-09 04:00:00,280.33,736.3,148.34,61.71,0.0,0.93,18.2,57.6
FAC-005,2026-07-09 05:00:00,319.1,705.0,140.89,58.0,0.0,0.94,19.3,45.9
FAC-005,2026-07-09 06:00:00,319.7,797.5,139.34,65.51,0.0,0.98,23.2,36.6
FAC-005,2026-07-09 07:00:00,316.05,736.4,172.98,63.78,0.0,0.96,23.3,48.7
FAC-005,2026-07-09 08:00:00,748.49,2049.4,383.51,170.87,48.6,0.97,25.8,39.3
FAC-005,2026-07-09 09:00:00,764.84,2081.1,383.92,147.79,95.71,0.94,27.7,42.6
FAC-005,2026-07-09 10:00:00,769.66,1809.9,386.0,159.35,151.64,0.96,28.7,37.5
FAC-005,2026-07-09 11:00:00,823.86,1774.9,417.97,169.92,162.89,0.96,26.9,48.5
FAC-005,2026-07-09 12:00:00,894.77,1912.3,440.7,218.44,183.88,0.96,28.8,59.2
FAC-005,2026-07-09 13:00:00,869.17,2159.7,421.37,173.81,192.22,0.92,26.9,59.5
FAC-005,2026-07-09 14:00:00,894.69,2132.6,393.77,182.63,176.94,0.98,28.5,59.6
FAC-005,2026-07-09 15:00:00,874.11,2155.7,470.74,170.89,148.73,0.97,27.0,42.8
FAC-005,2026-07-09 16:00:00,840.93,2312.3,391.62,207.45,104.39,0.95,25.3,52.2
FAC-005,2026-07-09 17:00:00,777.41,1705.4,426.19,163.0,56.52,0.99,24.4,44.9
FAC-005,2026-07-09 18:00:00,767.02,2050.2,397.72,143.15,0.0,0.93,20.6,58.2
FAC-005,2026-07-09 19:00:00,698.32,1439.6,310.0,157.89,0.0,0.95,20.4,35.5
FAC-005,2026-07-09 20:00:00,279.07,616.2,142.46,61.17,0.0,0.97,18.3,55.8
FAC-005,2026-07-09 21:00:00,279.94,718.6,134.03,60.34,0.0,0.94,18.3,44.3
FAC-005,2026-07-09 22:00:00,287.08,744.3,141.64,61.62,0.0,0.97,17.1,35.5
FAC-005,2026-07-09 23:00:00,315.28,864.8,151.94,75.19,0.0,0.96,15.8,35.2
FAC-005,2026-07-10 00:00:00,318.06,832.0,162.81,74.75,0.0,0.98,17.1,51.4
FAC-005,2026-07-10 01:00:00,326.09,863.2,180.5,71.81,0.0,0.94,15.3,48.0
FAC-005,2026-07-10 02:00:00,288.6,601.6,149.34,54.33,0.0,0.95,16.3,41.4
FAC-005,2026-07-10 03:00:00,286.21,630.1,138.08,69.64,0.0,0.97,17.3,43.0
FAC-005,2026-07-10 04:00:00,299.01,640.3,155.41,66.43,0.0,0.99,17.6,42.5
FAC-005,2026-07-10 05:00:00,282.79,705.0,144.39,57.77,0.0,0.92,19.5,51.5
FAC-005,2026-07-10 06:00:00,286.61,635.6,127.4,54.65,0.0,0.93,21.8,48.4
FAC-005,2026-07-10 07:00:00,319.98,684.3,144.69,65.66,0.0,0.97,24.1,48.8
FAC-005,2026-07-10 08:00:00,715.82,1742.8,349.62,141.25,47.17,0.94,24.1,56.0
FAC-005,2026-07-10 09:00:00,739.85,1691.9,399.15,178.38,109.2,0.97,26.6,52.6
FAC-005,2026-07-10 10:00:00,766.53,1863.1,414.18,160.56,129.96,0.98,27.9,35.1
FAC-005,2026-07-10 11:00:00,782.77,1660.9,346.89,161.89,160.69,0.98,28.7,44.3
FAC-005,2026-07-10 12:00:00,839.85,2220.0,409.0,187.06,180.75,0.98,27.2,58.6
FAC-005,2026-07-10 13:00:00,898.01,1930.9,473.16,166.42,164.54,0.93,26.8,56.4
FAC-005,2026-07-10 14:00:00,859.81,2214.1,377.5,190.34,152.92,0.98,26.1,54.7
FAC-005,2026-07-10 15:00:00,826.7,2225.5,406.05,202.2,132.31,0.92,26.8,39.8
FAC-005,2026-07-10 16:00:00,790.84,2013.0,374.22,157.88,103.79,0.99,25.6,52.4
FAC-005,2026-07-10 17:00:00,777.99,2098.0,364.89,180.4,48.58,0.96,24.4,42.8
FAC-005,2026-07-10 18:00:00,820.33,1977.9,423.85,154.18,0.0,0.98,20.8,36.9
FAC-005,2026-07-10 19:00:00,759.01,1927.2,330.55,147.9,0.0,0.98,21.3,38.2
FAC-005,2026-07-10 20:00:00,325.96,831.4,182.07,72.42,0.0,0.99,17.9,51.7
FAC-005,2026-07-10 21:00:00,312.04,658.2,166.76,65.4,0.0,0.93,17.7,35.3
FAC-005,2026-07-10 22:00:00,302.39,639.0,162.9,66.04,0.0,0.96,15.4,56.0
FAC-005,2026-07-10 23:00:00,297.36,714.6,142.27,72.23,0.0,0.95,14.9,37.2
FAC-005,2026-07-11 00:00:00,369.67,813.2,240.29,79.44,0.0,0.98,17.3,41.3
FAC-005,2026-07-11 01:00:00,247.24,592.7,107.94,45.13,0.0,0.84,16.1,44.9
FAC-005,2026-07-11 02:00:00,250.66,582.4,130.93,56.97,0.0,0.93,18.0,46.7
FAC-005,2026-07-11 03:00:00,231.38,524.2,127.89,53.68,0.0,0.94,16.8,48.4
FAC-005,2026-07-11 04:00:00,243.4,654.6,105.92,47.69,0.0,0.96,19.2,58.6
FAC-005,2026-07-11 05:00:00,246.82,623.4,116.34,54.82,0.0,0.95,19.5,43.4
FAC-005,2026-07-11 06:00:00,237.47,591.5,115.69,58.76,0.0,0.99,22.7,49.8
FAC-005,2026-07-11 07:00:00,248.28,547.7,114.92,62.05,0.0,0.96,22.1,38.2
FAC-005,2026-07-11 08:00:00,356.57,784.8,160.09,75.8,48.84,0.99,23.6,59.3
FAC-005,2026-07-11 09:00:00,365.78,895.6,176.73,87.92,95.9,0.96,26.7,46.8
FAC-005,2026-07-11 10:00:00,612.38,1430.4,272.33,135.09,144.19,0.97,27.7,55.7
FAC-005,2026-07-11 11:00:00,425.19,1032.7,200.13,81.4,160.94,0.93,29.0,35.8
FAC-005,2026-07-11 12:00:00,452.57,987.3,209.04,98.06,177.43,0.96,27.6,48.8
FAC-005,2026-07-11 13:00:00,465.65,1000.7,252.57,89.64,196.25,0.93,27.5,48.3
FAC-005,2026-07-11 14:00:00,407.74,846.2,190.86,86.55,158.17,0.93,28.4,38.8
FAC-005,2026-07-11 15:00:00,443.08,1065.3,245.49,89.05,148.54,0.99,27.7,46.0
FAC-005,2026-07-11 16:00:00,417.07,1036.9,208.08,98.57,103.5,0.95,26.3,35.2
FAC-005,2026-07-11 17:00:00,425.65,1098.5,219.17,100.48,55.81,0.97,24.6,55.4
FAC-005,2026-07-11 18:00:00,364.84,768.8,183.29,83.79,0.0,0.94,23.1,57.8
FAC-005,2026-07-11 19:00:00,350.21,882.4,169.11,72.25,0.0,0.85,19.6,35.7
FAC-005,2026-07-11 20:00:00,235.86,583.7,115.3,47.04,0.0,0.99,19.4,58.0
FAC-005,2026-07-11 21:00:00,234.3,586.8,109.36,48.78,0.0,0.92,16.5,57.5
FAC-005,2026-07-11 22:00:00,266.91,680.2,142.86,50.69,0.0,0.93,16.3,43.2
FAC-005,2026-07-11 23:00:00,228.22,580.7,103.89,47.82,0.0,0.97,17.3,38.0
FAC-005,2026-07-12 00:00:00,256.43,526.3,131.47,54.2,0.0,0.92,15.5,37.9
FAC-005,2026-07-12 01:00:00,234.77,544.8,124.73,56.58,0.0,0.96,16.3,59.9
FAC-005,2026-07-12 02:00:00,261.84,717.4,129.52,47.55,0.0,0.99,18.2,38.5
FAC-005,2026-07-12 03:00:00,235.3,543.9,108.72,55.19,0.0,0.92,16.9,52.1
FAC-005,2026-07-12 04:00:00,261.05,588.6,121.32,54.17,0.0,0.97,18.9,43.4
FAC-005,2026-07-12 05:00:00,230.61,485.2,124.04,44.22,0.0,0.93,20.5,59.7
FAC-005,2026-07-12 06:00:00,245.96,560.5,118.11,50.12,0.0,0.87,21.3,44.6
FAC-005,2026-07-12 07:00:00,239.77,631.0,106.02,45.08,0.0,0.93,22.9,57.1
FAC-005,2026-07-12 08:00:00,338.72,829.8,189.06,65.16,52.26,0.95,26.0,55.7
FAC-005,2026-07-12 09:00:00,378.13,823.2,167.37,88.32,96.39,0.95,25.3,56.2
FAC-005,2026-07-12 10:00:00,378.74,855.4,204.63,93.88,132.13,0.95,25.7,40.6
FAC-005,2026-07-12 11:00:00,413.51,1125.8,195.56,99.68,180.96,0.94,28.5,38.9
FAC-005,2026-07-12 12:00:00,399.76,865.2,208.71,92.48,192.04,0.96,29.3,51.9
FAC-005,2026-07-12 13:00:00,417.17,935.4,215.36,89.01,190.02,0.97,27.9,58.9
FAC-005,2026-07-12 14:00:00,407.54,987.6,227.63,77.83,173.99,0.94,26.2,56.5
FAC-005,2026-07-12 15:00:00,430.13,1013.3,190.75,104.04,137.83,0.95,26.3,50.1
FAC-005,2026-07-12 16:00:00,446.49,1153.0,210.43,98.44,94.71,0.93,25.9,39.6
FAC-005,2026-07-12 17:00:00,432.36,1138.4,215.3,83.5,49.58,0.94,24.4,47.5
FAC-005,2026-07-12 18:00:00,369.59,826.8,183.72,84.29,0.0,0.97,22.0,54.9
FAC-005,2026-07-12 19:00:00,379.31,881.7,199.39,76.63,0.0,0.97,19.5,47.9
FAC-005,2026-07-12 20:00:00,238.77,601.0,123.96,44.28,0.0,0.98,18.1,53.7
FAC-005,2026-07-12 21:00:00,231.32,505.7,111.92,56.53,0.0,0.99,16.6,46.2
FAC-005,2026-07-12 22:00:00,238.88,570.2,119.53,51.08,0.0,0.93,16.7,55.5
FAC-005,2026-07-12 23:00:00,240.26,621.7,103.45,58.57,0.0,0.93,14.8,35.7
FAC-005,2026-07-13 00:00:00,282.95,709.6,157.14,68.63,0.0,0.92,15.6,47.0
FAC-005,2026-07-13 01:00:00,306.25,831.2,149.04,75.43,0.0,0.96,15.1,40.6
FAC-005,2026-07-13 02:00:00,312.14,846.8,141.91,68.64,0.0,0.94,18.1,46.5
FAC-005,2026-07-13 03:00:00,291.25,678.7,159.0,69.67,0.0,0.92,16.8,38.6
FAC-005,2026-07-13 04:00:00,283.1,659.3,156.97,51.9,0.0,0.93,17.7,48.7
FAC-005,2026-07-13 05:00:00,324.28,682.2,168.89,60.63,0.0,0.97,20.3,59.4
FAC-005,2026-07-13 06:00:00,319.28,822.3,173.02,71.32,0.0,0.95,21.3,49.8
FAC-005,2026-07-13 07:00:00,283.72,692.9,142.93,58.09,0.0,0.96,23.4,55.3
FAC-005,2026-07-13 08:00:00,708.57,1496.6,350.17,170.33,53.21,0.98,25.8,46.7
FAC-005,2026-07-13 09:00:00,758.9,1796.5,399.0,183.36,107.0,0.98,25.0,48.7
FAC-005,2026-07-13 10:00:00,759.56,2017.1,373.24,141.74,141.18,0.97,28.7,51.6
FAC-005,2026-07-13 11:00:00,862.5,1987.3,481.81,204.84,167.03,0.97,28.2,43.6
FAC-005,2026-07-13 12:00:00,873.13,1935.6,470.71,203.79,166.48,0.83,28.9,57.6
FAC-005,2026-07-13 13:00:00,887.2,1846.4,462.93,218.88,196.75,0.94,28.1,52.8
FAC-005,2026-07-13 14:00:00,928.05,1966.4,453.69,231.91,148.85,0.87,25.9,53.7
FAC-005,2026-07-13 15:00:00,830.86,2275.2,448.14,204.87,135.72,0.96,27.2,42.4
FAC-005,2026-07-13 16:00:00,860.73,2244.1,413.81,163.12,89.86,0.97,26.2,45.3
FAC-005,2026-07-13 17:00:00,856.85,2003.2,462.09,184.89,53.48,0.97,23.4,40.2
FAC-005,2026-07-13 18:00:00,772.27,1831.3,418.86,140.39,0.0,0.97,20.7,48.0
FAC-005,2026-07-13 19:00:00,661.83,1412.4,314.65,149.87,0.0,0.94,21.8,42.2
FAC-005,2026-07-13 20:00:00,297.66,728.6,162.72,55.08,0.0,0.98,19.6,44.5
FAC-005,2026-07-13 21:00:00,295.32,776.7,150.16,68.44,0.0,0.95,19.0,58.0
FAC-005,2026-07-13 22:00:00,309.13,658.1,154.29,59.61,0.0,0.95,17.0,51.1
FAC-005,2026-07-13 23:00:00,280.06,602.3,122.53,52.63,0.0,0.99,15.6,36.3
FAC-005,2026-07-14 00:00:00,309.87,810.7,140.31,75.72,0.0,0.94,15.9,43.7
FAC-005,2026-07-14 01:00:00,283.59,674.2,137.25,59.54,0.0,0.98,15.0,50.4
FAC-005,2026-07-14 02:00:00,281.93,648.5,136.87,55.08,0.0,0.94,17.0,35.7
FAC-005,2026-07-14 03:00:00,294.82,660.7,153.42,69.79,0.0,0.97,17.0,59.8
FAC-005,2026-07-14 04:00:00,418.76,1112.2,222.53,95.85,0.0,0.99,20.4,45.3
FAC-005,2026-07-14 05:00:00,303.17,742.2,155.97,64.29,0.0,0.95,21.8,47.5
FAC-005,2026-07-14 06:00:00,315.02,655.5,149.28,74.7,0.0,0.94,20.8,51.5
FAC-005,2026-07-14 07:00:00,320.48,797.8,159.32,64.31,0.0,0.98,22.6,51.8
FAC-005,2026-07-14 08:00:00,710.78,1636.0,390.79,145.85,52.74,0.93,25.3,45.2
FAC-005,2026-07-14 09:00:00,800.52,2163.6,347.31,160.66,105.36,0.95,25.3,40.5
FAC-005,2026-07-14 10:00:00,856.09,1907.5,392.92,157.65,126.29,0.97,27.1,49.6
FAC-005,2026-07-14 11:00:00,784.67,2074.0,408.27,192.15,156.31,0.83,28.1,47.6
FAC-005,2026-07-14 12:00:00,827.98,1909.0,428.69,164.48,176.8,0.97,27.1,40.0
FAC-005,2026-07-14 13:00:00,837.23,1994.4,426.08,193.61,187.12,0.92,26.8,51.7
FAC-005,2026-07-14 14:00:00,906.11,2248.2,415.31,183.13,149.9,0.96,25.7,55.4
FAC-005,2026-07-14 15:00:00,815.38,1730.9,387.46,183.21,138.09,0.93,25.2,39.3
FAC-005,2026-07-14 16:00:00,854.76,2114.1,434.74,182.54,100.31,0.99,24.1,36.4
FAC-005,2026-07-14 17:00:00,810.52,1846.9,360.24,166.58,48.04,0.99,22.1,41.3
FAC-005,2026-07-14 18:00:00,1142.11,2991.6,742.37,264.23,0.0,0.97,22.1,48.9
FAC-005,2026-07-14 19:00:00,678.3,1388.7,311.37,135.44,0.0,0.98,21.0,49.3
FAC-005,2026-07-14 20:00:00,325.82,749.0,156.42,74.9,0.0,0.98,20.2,35.1
FAC-005,2026-07-14 21:00:00,284.78,633.4,139.26,61.14,0.0,0.97,18.8,39.4
FAC-005,2026-07-14 22:00:00,308.42,817.1,156.89,57.2,0.0,0.96,17.9,48.6
FAC-005,2026-07-14 23:00:00,319.36,840.3,177.1,76.5,0.0,0.95,17.4,53.1
FAC-005,2026-07-15 00:00:00,294.8,618.7,153.06,62.92,0.0,0.93,15.5,47.7
FAC-005,2026-07-15 01:00:00,314.66,775.8,142.14,58.81,0.0,0.97,15.8,56.8
FAC-005,2026-07-15 02:00:00,300.28,662.9,132.22,59.47,0.0,0.94,17.1,38.1
FAC-005,2026-07-15 03:00:00,308.31,768.4,156.51,76.8,0.0,0.99,17.0,47.9
FAC-005,2026-07-15 04:00:00,289.26,733.9,150.69,52.67,0.0,0.95,18.9,59.4
FAC-005,2026-07-15 05:00:00,325.86,771.3,142.87,74.25,0.0,0.98,21.3,37.4
FAC-005,2026-07-15 06:00:00,288.66,688.5,125.09,56.36,0.0,0.97,20.8,51.1
FAC-005,2026-07-15 07:00:00,307.38,843.0,159.79,67.4,0.0,0.96,24.6,59.2
FAC-005,2026-07-15 08:00:00,723.94,1818.4,385.87,157.34,50.54,0.94,26.5,50.9
FAC-005,2026-07-15 09:00:00,798.98,1996.4,411.31,190.84,94.44,0.96,25.2,41.9
FAC-005,2026-07-15 10:00:00,817.32,1846.7,454.78,201.7,130.27,0.92,28.2,57.9
FAC-005,2026-07-15 11:00:00,808.23,2025.2,370.74,165.29,177.02,0.98,27.1,40.7
FAC-005,2026-07-15 12:00:00,1310.77,2717.2,852.0,242.77,191.01,0.93,27.9,55.4
FAC-005,2026-07-15 13:00:00,829.6,1864.2,381.12,165.92,166.67,0.97,28.8,46.7
FAC-005,2026-07-15 14:00:00,866.01,2341.8,452.26,187.21,149.09,0.92,25.8,54.3
FAC-005,2026-07-15 15:00:00,865.88,2322.0,380.52,170.33,146.28,0.96,24.9,52.1
FAC-005,2026-07-15 16:00:00,779.91,1653.3,402.87,166.9,88.71,0.97,26.1,42.8
FAC-005,2026-07-15 17:00:00,837.63,1721.7,417.29,168.75,50.5,0.97,24.2,50.7
FAC-005,2026-07-15 18:00:00,797.17,1694.9,408.19,166.86,0.0,0.97,21.2,56.6
FAC-005,2026-07-15 19:00:00,712.56,1782.3,308.02,147.35,0.0,0.93,21.9,52.9
FAC-005,2026-07-15 20:00:00,304.1,823.6,132.49,75.12,0.0,0.97,18.1,39.6
FAC-005,2026-07-15 21:00:00,288.36,591.9,150.08,62.91,0.0,0.97,18.7,43.9
FAC-005,2026-07-15 22:00:00,278.87,653.8,155.72,62.14,0.0,0.93,16.2,59.7
FAC-005,2026-07-15 23:00:00,313.89,703.6,174.6,58.82,0.0,0.94,17.6,36.5
FAC-005,2026-07-16 00:00:00,315.48,645.0,151.07,57.2,0.0,0.93,15.9,49.6
FAC-005,2026-07-16 01:00:00,296.56,676.0,133.7,69.99,0.0,0.94,17.5,57.9
FAC-005,2026-07-16 02:00:00,302.65,664.3,133.79,74.84,0.0,0.93,18.2,52.4
FAC-005,2026-07-16 03:00:00,301.82,644.5,161.82,66.42,0.0,0.93,17.8,52.6
FAC-005,2026-07-16 04:00:00,304.07,768.0,169.37,61.75,0.0,0.93,19.9,56.1
FAC-005,2026-07-16 05:00:00,285.96,642.8,131.91,69.71,0.0,0.98,21.8,57.9
FAC-005,2026-07-16 06:00:00,315.59,748.3,142.66,61.56,0.0,0.96,22.2,39.3
FAC-005,2026-07-16 07:00:00,443.62,1051.7,288.35,100.03,0.0,0.92,24.1,48.0
FAC-005,2026-07-16 08:00:00,694.82,1645.7,312.21,157.39,48.76,0.95,25.3,35.7
FAC-005,2026-07-16 09:00:00,787.84,1988.5,382.34,152.36,90.13,0.94,25.9,49.8
FAC-005,2026-07-16 10:00:00,822.89,1738.6,446.19,160.72,142.19,0.96,26.3,44.8
FAC-005,2026-07-16 11:00:00,792.46,2030.4,385.52,194.38,166.49,0.98,27.0,54.0
FAC-005,2026-07-16 12:00:00,804.21,1884.9,379.53,167.19,193.55,0.98,28.8,51.7
FAC-005,2026-07-16 13:00:00,817.48,2072.4,412.43,167.84,175.33,0.95,27.5,38.8
FAC-005,2026-07-16 14:00:00,941.7,2550.1,503.05,183.07,162.54,0.93,26.5,49.3
FAC-005,2026-07-16 15:00:00,806.94,1940.7,412.99,150.85,141.3,0.95,26.7,45.8
FAC-005,2026-07-16 16:00:00,852.66,1884.6,433.84,154.38,91.07,0.97,25.8,53.5
FAC-005,2026-07-16 17:00:00,788.36,1870.0,374.36,187.76,48.68,0.93,23.3,40.3
FAC-005,2026-07-16 18:00:00,730.37,1671.5,403.64,150.26,0.0,0.98,22.9,56.2
FAC-005,2026-07-16 19:00:00,763.51,1933.8,390.28,183.89,0.0,0.93,19.2,52.4
FAC-005,2026-07-16 20:00:00,285.64,766.5,159.19,69.43,0.0,0.98,19.5,37.7
FAC-005,2026-07-16 21:00:00,320.95,782.5,169.21,78.6,0.0,0.95,17.6,51.0
FAC-005,2026-07-16 22:00:00,309.1,745.1,161.85,69.15,0.0,0.94,18.0,35.2
FAC-005,2026-07-16 23:00:00,284.1,774.3,156.26,64.32,0.0,0.96,17.1,39.0
FAC-005,2026-07-17 00:00:00,300.87,630.7,141.05,61.98,0.0,0.93,16.9,39.6
FAC-005,2026-07-17 01:00:00,281.44,749.5,141.4,62.7,0.0,0.98,15.1,38.9
FAC-005,2026-07-17 02:00:00,310.88,742.9,135.4,58.93,0.0,0.93,17.0,50.3
FAC-005,2026-07-17 03:00:00,290.69,670.6,147.27,66.91,0.0,0.96,16.7,48.6
FAC-005,2026-07-17 04:00:00,312.32,660.3,135.06,70.88,0.0,0.92,19.4,57.4
FAC-005,2026-07-17 05:00:00,303.95,628.1,158.64,61.59,0.0,0.94,20.0,58.6
FAC-005,2026-07-17 06:00:00,323.6,713.1,181.16,68.07,0.0,0.96,21.9,47.6
FAC-005,2026-07-17 07:00:00,298.65,622.0,143.44,61.11,0.0,0.88,23.7,52.6
FAC-005,2026-07-17 08:00:00,732.64,1654.9,399.04,139.03,47.48,0.93,25.5,40.3
FAC-005,2026-07-17 09:00:00,805.58,1871.7,414.68,151.74,100.4,0.94,27.5,53.6
FAC-005,2026-07-17 10:00:00,801.12,1818.6,377.62,199.04,152.12,0.94,27.1,40.3
FAC-005,2026-07-17 11:00:00,817.41,2060.5,420.95,169.09,173.36,0.96,27.7,37.9
FAC-005,2026-07-17 12:00:00,829.93,1748.9,363.69,190.72,175.96,0.98,27.9,41.2
FAC-005,2026-07-17 13:00:00,872.47,2383.9,475.57,168.55,183.63,0.96,28.4,55.6
FAC-005,2026-07-17 14:00:00,930.57,2234.2,462.4,221.57,182.18,0.96,28.0,55.6
FAC-005,2026-07-17 15:00:00,1301.21,3068.6,845.79,299.22,124.86,0.98,25.4,49.5
FAC-005,2026-07-17 16:00:00,873.61,2268.5,445.94,158.39,103.53,0.97,24.8,59.8
FAC-005,2026-07-17 17:00:00,814.33,1991.7,449.06,198.35,54.93,0.96,22.8,47.8
FAC-005,2026-07-17 18:00:00,730.36,1719.0,401.65,159.96,0.0,0.92,21.5,51.1
FAC-005,2026-07-17 19:00:00,724.67,1624.7,361.13,139.64,0.0,0.96,20.2,40.1
FAC-005,2026-07-17 20:00:00,310.39,783.9,150.55,58.59,0.0,0.93,18.4,58.3
FAC-005,2026-07-17 21:00:00,298.62,747.8,165.65,60.41,0.0,0.94,18.1,57.9
FAC-005,2026-07-17 22:00:00,308.61,766.2,157.13,64.52,0.0,0.94,16.6,56.6
FAC-005,2026-07-17 23:00:00,309.04,774.7,141.46,61.09,0.0,0.97,15.7,57.8
FAC-005,2026-07-18 00:00:00,256.24,695.3,133.17,58.5,0.0,0.97,15.6,44.8
FAC-005,2026-07-18 01:00:00,263.88,677.0,115.99,60.42,0.0,0.98,16.9,42.6
FAC-005,2026-07-18 02:00:00,241.3,547.1,132.08,46.19,0.0,0.95,17.6,40.3
FAC-005,2026-07-18 03:00:00,239.74,563.1,118.16,52.2,0.0,0.97,19.1,41.5
FAC-005,2026-07-18 04:00:00,251.91,580.2,117.54,52.6,0.0,0.93,18.7,39.5
FAC-005,2026-07-18 05:00:00,244.41,612.5,109.27,46.24,0.0,0.97,19.2,37.9
FAC-005,2026-07-18 06:00:00,248.78,650.4,127.12,51.81,0.0,0.97,20.9,36.5
FAC-005,2026-07-18 07:00:00,228.45,518.4,125.93,45.98,0.0,0.94,23.0,50.4
FAC-005,2026-07-18 08:00:00,360.82,747.7,180.14,65.84,55.21,0.98,24.0,46.3
FAC-005,2026-07-18 09:00:00,368.87,776.2,171.54,69.44,100.89,0.97,27.5,37.7
FAC-005,2026-07-18 10:00:00,376.18,1003.6,189.73,89.17,139.31,0.98,27.6,35.2
FAC-005,2026-07-18 11:00:00,402.25,1032.6,221.97,83.82,171.74,0.97,27.2,52.2
FAC-005,2026-07-18 12:00:00,439.28,987.9,188.94,87.01,197.43,0.95,26.9,40.2
FAC-005,2026-07-18 13:00:00,468.6,1076.3,221.37,94.96,183.46,0.98,27.8,48.3
FAC-005,2026-07-18 14:00:00,443.65,1161.1,204.56,83.71,181.68,0.92,27.5,48.0
FAC-005,2026-07-18 15:00:00,655.37,1347.8,425.99,118.69,146.83,0.94,25.2,47.0
FAC-005,2026-07-18 16:00:00,452.99,1057.4,228.94,99.5,93.06,0.93,24.5,53.8
FAC-005,2026-07-18 17:00:00,433.55,1181.9,196.07,78.09,52.55,0.97,23.7,57.7
FAC-005,2026-07-18 18:00:00,522.65,1100.2,339.72,119.95,0.0,0.96,22.6,54.8
FAC-005,2026-07-18 19:00:00,349.59,882.2,152.28,71.8,0.0,0.93,19.6,35.3
FAC-005,2026-07-18 20:00:00,256.47,604.2,121.94,59.61,0.0,0.93,19.6,44.6
FAC-005,2026-07-18 21:00:00,249.09,531.7,118.39,50.92,0.0,0.96,18.7,40.0
FAC-005,2026-07-18 22:00:00,231.55,633.1,108.46,48.62,0.0,0.97,16.3,38.6
FAC-005,2026-07-18 23:00:00,237.86,632.1,120.31,48.5,0.0,0.99,16.8,51.4
FAC-005,2026-07-19 00:00:00,264.05,604.7,120.39,61.15,0.0,0.95,17.1,38.5
FAC-005,2026-07-19 01:00:00,243.62,630.4,106.52,55.58,0.0,0.98,17.5,53.7
FAC-005,2026-07-19 02:00:00,235.35,595.6,116.49,58.74,0.0,0.87,17.4,39.3
FAC-005,2026-07-19 03:00:00,345.09,814.8,224.31,84.33,0.0,0.99,16.9,38.8
FAC-005,2026-07-19 04:00:00,240.92,541.0,108.61,43.51,0.0,0.98,19.4,58.1
FAC-005,2026-07-19 05:00:00,260.9,547.0,123.17,64.81,0.0,0.97,19.5,44.7
FAC-005,2026-07-19 06:00:00,231.44,565.4,117.11,57.76,0.0,0.96,20.9,47.8
FAC-005,2026-07-19 07:00:00,262.41,664.8,124.44,57.21,0.0,0.97,22.1,58.6
FAC-005,2026-07-19 08:00:00,356.14,785.3,195.72,76.26,46.79,0.96,24.8,43.2
FAC-005,2026-07-19 09:00:00,356.99,781.1,185.19,74.42,100.7,0.96,25.0,55.6
FAC-005,2026-07-19 10:00:00,374.02,855.2,190.16,82.88,124.02,0.99,28.5,51.9
FAC-005,2026-07-19 11:00:00,567.65,1489.2,368.97,107.23,170.34,0.97,27.1,59.2
FAC-005,2026-07-19 12:00:00,419.97,911.5,225.58,80.35,169.46,0.93,28.2,41.5
FAC-005,2026-07-19 13:00:00,460.43,1176.6,204.03,103.64,189.47,0.97,27.2,56.1
FAC-005,2026-07-19 14:00:00,423.64,964.7,183.43,101.75,162.04,0.94,26.8,49.2
FAC-005,2026-07-19 15:00:00,465.18,1170.1,256.66,114.16,149.24,0.94,25.0,43.1
FAC-005,2026-07-19 16:00:00,452.98,983.0,220.42,98.17,102.93,0.99,24.3,58.4
FAC-005,2026-07-19 17:00:00,401.05,1067.9,202.7,93.2,47.77,0.99,24.1,56.5
FAC-005,2026-07-19 18:00:00,410.77,992.3,212.97,86.13,0.0,0.93,22.2,54.9
FAC-005,2026-07-19 19:00:00,359.69,962.8,190.51,89.63,0.0,0.98,21.5,39.2
FAC-005,2026-07-19 20:00:00,232.06,496.5,125.66,43.53,0.0,0.94,20.1,45.5
FAC-005,2026-07-19 21:00:00,234.29,547.1,108.84,44.37,0.0,0.96,18.8,59.5
FAC-005,2026-07-19 22:00:00,228.41,524.0,121.67,44.16,0.0,0.95,17.3,36.0
FAC-005,2026-07-19 23:00:00,341.62,774.3,161.03,81.53,0.0,0.95,14.7,58.9
FAC-005,2026-07-20 00:00:00,292.22,792.3,130.57,62.63,0.0,0.93,14.6,54.3
FAC-005,2026-07-20 01:00:00,312.17,728.9,153.4,76.02,0.0,0.96,16.3,39.7
FAC-005,2026-07-20 02:00:00,282.77,601.0,137.49,62.96,0.0,0.96,16.3,40.6
FAC-005,2026-07-20 03:00:00,311.79,787.4,138.34,65.03,0.0,0.96,18.0,55.0
FAC-005,2026-07-20 04:00:00,312.59,815.7,174.69,64.8,0.0,0.94,20.3,35.6
FAC-005,2026-07-20 05:00:00,301.67,657.3,145.48,67.59,0.0,0.92,20.5,49.1
FAC-005,2026-07-20 06:00:00,304.86,641.2,140.83,71.19,0.0,0.93,21.3,47.3
FAC-005,2026-07-20 07:00:00,302.84,754.5,143.87,75.59,0.0,0.98,23.8,49.2
FAC-005,2026-07-20 08:00:00,750.19,1988.9,327.5,181.52,52.46,0.92,23.9,53.0
FAC-005,2026-07-20 09:00:00,783.55,1754.8,400.91,150.0,99.17,0.96,25.0,47.9
